Rang;Terme;Score
2390;médicaments appartenant aux classes d' anti;0.02985685681362905
2391;médicaments dont les voies d' élimination;0.02985685681362905
2392;médicaments déjà pris par le patient;0.02985685681362905
2393;natriurèse = 120 mmol par 24;0.02985685681362905
2394;nitrites et / ou des leucocytes;0.02985685681362905
2395;niveau d' hyperkaliémie et la sévérité;0.02985685681362905
2396;niveau du risque cv est élevé;0.02985685681362905
2397;nombre de patients transplantés en 2017;0.02985685681362905
2398;non-réponse aux stéroïdes à dose maximale;0.02985685681362905
2399;notamment chez les patients hospitalisés alités;0.02985685681362905
2400;notamment en cas de chirurgie mini-invasive;0.02985685681362905
2401;nécessité parfois d' une dialyse préalable;0.02985685681362905
2402;négativité = chaînes légères d' ig;0.02985685681362905
2403;néphrectomie d' un des reins polykystiques;0.02985685681362905
2404;néphrite interstitielle associée à une uvéïte;0.02985685681362905
2405;néphropathie causée par les herbes chinoises;0.02985685681362905
2406;néphropathie chronique est-elle d' origine glomérulaire;0.02985685681362905
2407;néphropathie chronique est-elle d' origine interstitielle;0.02985685681362905
2408;néphropathie chronique est-elle d' origine vasculaire;0.02985685681362905
2409;néphropathies glomérulaires aiguës ou rapidement progressives;0.02985685681362905
2410;néphropathies vasculaires aiguës ou rapidement progressives;0.02985685681362905
2411;néphropathie à iga du purpura rhumatoïde;0.02985685681362905
2412;objectif de contrôle de la pa;0.02985685681362905
2413;obstruction complète de la lumière tubulaire;0.02985685681362905
2414;obtention de l' antibiogramme à 48;0.02985685681362905
2415;occlusion aiguë d' une artère rénale;0.02985685681362905
2416;ordre de 105 ufc / ml;0.02985685681362905
2417;paliers de 2 à 4 semaines;0.02985685681362905
2418;pandémie mondiale d' e coli produisant;0.02985685681362905
2419;parfois présence de deux gros reins;0.02985685681362905
2420;partir de l' eau de ville;0.02985685681362905
2421;patients anuriques et l' élimination concomitante;0.02985685681362905
2422;patient atteint d' un syndrome métabolique;0.02985685681362905
2423;patient ayant une insuffisance rénale sévère;0.02985685681362905
2424;patient dans sa prise en charge;0.02985685681362905
2425;patient diabétique ou insuffisant rénal chronique;0.02985685681362905
2426;patients hypertendus ayant une insuffisance cardiaque;0.02985685681362905
2427;patients suivant un régime sans sel;0.02985685681362905
2428;patient à l' équipe de transplantation;0.02985685681362905
2429;pays et depuis de nombreuses années;0.02985685681362905
2430;perfusion de kcl dans du g5;0.02985685681362905
2431;perfusion de soluté de bicarbonate molaire;0.02985685681362905
2432;perméabilité de cette partie du tubule;0.02985685681362905
2433;petits reins bosselés à l' échographie;0.02985685681362905
2434;pfg = pression de filtration glomérulaire;0.02985685681362905
2435;phases ultérieures de l' atteinte rénale;0.02985685681362905
2436;phosphates alimentaires et à l' oxalate;0.02985685681362905
2437;phosphates malgré la baisse du dfg;0.02985685681362905
2438;physiopathologie et principaux types d' ira;0.02985685681362905
2439;phénomène de sécrétion et de réabsorption;0.02985685681362905
2440;phénomène mixte de convection du plasma;0.02985685681362905
2441;phéochromocytome est une tumeur très rare;0.02985685681362905
2442;pneumopathie , colite , pancréatite aiguë;0.02985685681362905
2443;polyangéite microscopique : présence d' anca;0.02985685681362905
2444;polydipsique en cas de cause rénale;0.02985685681362905
2445;polykystose rénale diagnostiquée chez l' adulte;0.02985685681362905
2446;polypnée , hyperventilation prolongée , hyperthermie;0.02985685681362905
2447;polyuries osmotiques : diabète , mannitol;0.02985685681362905
2448;population à risque par l' es-;0.02985685681362905
2449;position correcte au niveau du coeur;0.02985685681362905
2450;potassium est le principal ion extracellulaire;0.02985685681362905
2451;pourpres , livedo , gangrène distale;0.02985685681362905
2452;premières heures qui suivent l' occlusion;0.02985685681362905
2453;prescription de diurétiques de l' anse;0.02985685681362905
2454;pression artérielle diastolique   figure 1;0.02985685681362905
2455;pression artérielle et de la créatininémie;0.02985685681362905
2456;pression artérielle qui était normalisée antérieurement;0.02985685681362905
2457;principes du traitement de l' hypokaliémie;0.02985685681362905
2458;principaux anti-hypertenseurs centraux sont la rilménidine;0.02985685681362905
2459;principales causes de néphropathies interstitielles chroniques;0.02985685681362905
2460;principal intérêt est un effet rapide;0.02985685681362905
2461;prise d' iec + /- ara2;0.02985685681362905
2462;prise d' iec ou d' ara2;0.02985685681362905
2463;prise en charge de l' anémie;0.02985685681362905
2464;prise en charge de la mrc;0.02985685681362905
2465;prise en charge urologique en urgence;0.02985685681362905
2466;privilégier doses faibles et traitements courts;0.02985685681362905
2467;progression de l' insuffisance rénale chronique;0.02985685681362905
2468;projet de transplantation rénale avec donneur;0.02985685681362905
2469;prolifération des bactéries dans la vessie;0.02985685681362905
2470;pronostic de la néphropathie à iga;0.02985685681362905
2471;pronostic ni la prise en charge;0.02985685681362905
2472;propositions suivantes concernant les néphropathies vasculaires;0.02985685681362905
2473;propositions suivantes laquelle ou lesquelles correspond;0.02985685681362905
2474;protéines et de matrice extracellulaires glycosylées;0.02985685681362905
2475;protéines plasmatiques et urinaires et dosage;0.02985685681362905
2476;protéines porteuses , vitamines , hormones;0.02985685681362905
2477;protéinurie , ni d' hématurie significative;0.02985685681362905
2478;protéinurie > 3 g / j;0.02985685681362905
2479;précautions d' hydratation voire d' hyperhydratation;0.02985685681362905
2480;précocité de la prise en charge;0.02985685681362905
2481;présence d' un canal épithélial sodique;0.02985685681362905
2482;présence d' un diabète insipide néphrogénique;0.02985685681362905
2483;présence de 50 hématies / mm3;0.02985685681362905
2484;présence de caillots dans les urines;0.02985685681362905
2485;présence de chaînes légères d' immunoglobulines;0.02985685681362905
2486;présence de gaz dans le rein;0.02985685681362905
2487;président du tribunal de grande instance;0.02985685681362905
2488;prévalence varie de 10 à 50;0.02985685681362905
2489;pure et dépôts linéaires d' igg;0.02985685681362905
2490;quantification de la prise de poids;0.02985685681362905
2491;quantité d' eau dans un secteur;0.02985685681362905
2492;quantité de produits de contraste iodés;0.02985685681362905
2493;raison de leur faible poids moléculaire;0.02985685681362905
2494;receveurs de plus de 50 ans;0.02985685681362905
2495;recherche d' anticorps circulants anti- pla2-r;0.02985685681362905
2496;recherche d' hématurie avec la bandelette;0.02985685681362905
2497;recherche des anticorps anti - pla2r;0.02985685681362905
2498;recherche de facteurs favorisant l' hyperkaliémie;0.02985685681362905
2499;recherche de signes de néphropathie associée;0.02985685681362905
2500;recherche systématique d' une hypotension orthostatique;0.02985685681362905
2501;reconnaissance de l' antigène du donneur;0.02985685681362905
2502;recours à des perfusions d' albumine;0.02985685681362905
2503;registre national des refus au prélèvement;0.02985685681362905
2504;reins : 100 à 200 mmol/24;0.02985685681362905
2505;reins de taille normale ou diminuée;0.02985685681362905
2506;reins de taille normale voire augmentée;0.02985685681362905
2507;reins palpables , un obstacle urologique;0.02985685681362905
2508;reins sont dans ce cas préservées;0.02985685681362905
2509;rejet aigu à la phase initiale;0.02985685681362905
2510;relation directe entre dose et toxicité;0.02985685681362905
2511;reprise immédiate de fonction du greffon;0.02985685681362905
2512;retentissement disproportionné sur les organes cibles;0.02985685681362905
2513;risque + + si insuffisance rénale;0.02985685681362905
2514;risque de développer une néphropathie progressive;0.02985685681362905
2515;risque de fibrodysplasie des artères rénales;0.02985685681362905
2516;réabsorption de na dans le tcd;0.02985685681362905
2517;réabsorption de nacl dans le tcd;0.02985685681362905
2518;réabsorption de sel et d' eau;0.02985685681362905
2519;réabsorption du ca++ à ce niveau;0.02985685681362905
2520;réabsorption du na+ dans le tcc;0.02985685681362905
2521;réabsorption du na+ dans le tcd;0.02985685681362905
2522;réalisation d' un dosage d' hbaic;0.02985685681362905
2523;récentes recommandations de consensus européennes erbp;0.02985685681362905
2524;récepteurs at1 de l' angiotensine ii;0.02985685681362905
2525;réduction du nombre de néphrons fonctionnels;0.02985685681362905
2526;régime alimentaire des patients hémodialysés comprend;0.02985685681362905
2527;réponse rénale de conservation du na;0.02985685681362905
2528;réseau veineux d' un membre supérieur;0.02985685681362905
2529;réserve d' absence d' hyperphosphatémie importante;0.02985685681362905
2530;résistance de l' hta au traitement;0.02985685681362905
2531;résultats de l' antibiogramme à 48;0.02985685681362905
2532;résultats de la transplantation d' organes;0.02985685681362905
2533;résultent d' une augmentation de synthèse;0.02985685681362905
2534;rétention de nacl et d' eau;0.02985685681362905
2535;rétention de sodium et d' eauoedèmes;0.02985685681362905
2536;rétraction et une fusion des pieds;0.02985685681362905
2537;réversibilité des lésions le plus souvent;0.02985685681362905
2538;seconde cause d' insuffisance rénale terminale;0.02985685681362905
2539;seuil à 103 ufc / ml;0.02985685681362905
2540;seuil à 105 ufc / ml;0.02985685681362905
2541;seuls les diurétiques de l' anse;0.02985685681362905
2542;siège : une prise de poids;0.02985685681362905
2543;signes cutanés : nodules , livedo;0.02985685681362905
2544;signes de gravité et le pronostic;0.02985685681362905
2545;signes de retentissement d' origine ischémique;0.02985685681362905
2546;signes généraux : asthénie , amaigrissement;0.02985685681362905
2547;simple mesure de l' osmolarité urinaire;0.02985685681362905
2548;sites de la réabsorption du sodium;0.02985685681362905
2549;sites distaux de rétention du sodium;0.02985685681362905
2550;situations cliniques favorisant la déshydratation extracellulaire;0.02985685681362905
2551;solubilité de l' oxalate de calcium;0.02985685681362905
2552;soluté bicarbonaté si acidose hyperchlorémique associée;0.02985685681362905
2553;soluté de chlorure de sodium hypo;0.02985685681362905
2554;soluté salé isotonique ± remplissage vasculaire;0.02985685681362905
2555;sonde jj pendant les premières semaines;0.02985685681362905
2556;spécificités cliniques de l' hypocalcémie aiguë;0.02985685681362905
2557;stade 4 : nodules de kimmestiel;0.02985685681362905
2558;stade d' une maladie rénale chronique;0.02985685681362905
2559;stades évolutifs de la néphropathie diabétique;0.02985685681362905
2560;statut du donneur et du receveur;0.02985685681362905
2561;stimuli de la sécrétion de rénine;0.02985685681362905
2562;stimulation maximale de l' adh endogène;0.02985685681362905
2563;stock d' environ 3 750 mmol;0.02985685681362905
2564;stratification du risque cardiovasculaire selon score;0.02985685681362905
2565;sténose artérielle rénale évaluée à 50;0.02985685681362905
2566;sténose de l' artère du greffon;0.02985685681362905
2567;sténose de l' artère rénale fréquente;0.02985685681362905
2568;substances amorphes collagène de type 4;0.02985685681362905
2569;sujets diabétiques et les personnes âgées;0.02985685681362905
2570;sujets âgés et / ou athéromateux;0.02985685681362905
2571;supplémentation potassique orale en règle suffisante;0.02985685681362905
2572;surdosage médicamenteux lié à l' ira;0.02985685681362905
2573;surveillance avant et après traitement urologique;0.02985685681362905
2574;surveillance en unité de soins intensifs;0.02985685681362905
